-37.231,61.055,-31.321,20.912,54.27,-46.572,0.076029,-25.532,42.307,10.898
-55.521,42.097,-46.113,13.925,65.013,-36.834,1.0615,-13.61,24.939,20.674
-7.6891,41.859,-59.49,-7.7567,70.321,-50.906,-30.636,-25.037,21.881,17.058
-17.554,44.558,-58.508,27.822,59.769,-43.014,-19.885,-11.665,46.68,17.171
-50.585,23.44,-63.415,22.631,45.681,-53.735,-35.954,-22.889,45.524,-3.4124
-6.669,45.156,-36.634,5.9033,51.108,-47.107,1.1071,-27.52,41.911,5.6983
-37.593,38.351,-50.786,28.913,46.226,-46.527,-7.8323,-18.427,7.6464,19.532
-23.52,41.686,-21.019,-3.1528,72.527,-34.973,15.803,-12.282,42.316,6.3163
-34.561,30.235,-43.278,-25.917,68.59,-24.522,0.63272,-26.408,31.752,10.248
-17.451,38.543,-37.515,2.1692,48.754,-32.25,-14.726,-30.893,61.434,16.234
-24.97,37.403,-38.107,11.934,64.555,-44.185,-1.6407,-11.859,29.445,8.6817
-34.195,29.701,-44.32,4.2312,45.077,-58.051,-29.082,-35.283,19.13,18.347
-43.27,30.209,-54.186,-12.725,79.315,-26.169,1.8115,-12.627,24.442,30.14
-26.529,34.253,-47.144,-1.4878,65.899,-55.331,-16.157,-22.822,28.451,18.429
-45.798,28.961,-31.544,28.073,57.99,-48.4,-14.206,-9.6397,57.066,26.228
-46.995,44.007,-39.678,1.4766,78.596,-47.767,3.9619,-13.071,6.3261,28.249
-28.989,31.877,-60.064,3.8348,83.231,-38.696,-8.1933,-2.0901,30.968,4.526
-27.294,42.75,-33.218,12.173,64.819,-50.092,-22.663,-19.664,57.661,9.4928
-33.91,42.039,-38.806,6.8393,72.055,-36.17,-31.83,-17.58,37.121,42.271
-40.306,46.018,-37.556,33.867,38.917,-32.661,-4.4619,-23.909,33.137,24.06
-24.21,6.3402,-46.13,13.073,56.668,-49.691,8.1803,-4.9087,43.605,19.909
-35.537,7.1724,-23.709,15.209,75.849,-40.532,3.5619,11.336,49.661,7.6457
-47.278,37.233,-43.989,28.799,38.129,-41.679,-25.372,-28.675,21.1,20.659
-16.311,34.736,-38.361,17.802,47.134,-48.758,-9.3955,-23.662,45.071,21.065
-33.641,19.654,-35.78,-18.778,84.236,-52.334,-24.132,-15.394,28.513,21.408
-49.419,48.617,-44.681,6.2687,47.366,-53.076,-1.9476,-40.115,43.616,2.6862
-1.8015,37.351,-6.243,-23.899,91.646,-62.611,-58.756,-23.875,34.635,36.406
-45.528,35.371,-63.75,9.1572,48.347,-36.528,-12.503,-32.161,52.225,27.142
-54.183,25.924,-67.182,4.1108,57.148,-42.743,-0.78521,-23.845,42.613,14.625
-55.843,29.139,-58.014,0.52892,62.342,-34.854,-26.971,-25.957,45.41,12.375
-34.602,47.099,-21.502,3.8599,72.339,-19.35,19.674,-11.35,35.127,8.233
-16.48,36.851,-31.312,38.848,56.333,-24.397,-4.5513,-2.3239,49.35,47.558
-35.809,21.182,-39.914,27.915,48.8,-43.282,-0.68022,-11.324,36.276,29.035
-25.809,21.876,-42.832,-16.123,51.887,-53.362,-3.4393,-36.391,29.817,9.8123
-57.393,24.03,-31.869,0.3819,66.837,-43.62,-10.917,-20.257,55.115,17.726
-39.079,49.513,-58.585,11.34,66.561,-39.164,-29.982,-25.502,17.794,18.717
-38.03,42.718,-39.79,-18.668,83.988,-49,-3.477,-24.423,13.611,28.049
-21.809,57.115,-40.384,-16.407,83.686,-23.913,-25.797,-28.15,51.161,7.9609
-46.856,22.108,-42.279,-0.18861,41.246,-75.796,-18.052,-45.123,54.035,26.832
-20.645,17.68,-41.384,11.783,48.763,-37.158,-11.848,-20.541,45.179,32.032
-12.638,32.334,-29.037,0.93907,73.829,-22.364,-5.4581,-9.9902,36.26,36.034
-31.31,38.715,-24.601,22.024,62.808,-38.228,16.645,-8.8139,29.382,24.158
-42.062,54.68,-45.435,38.118,53.279,-27.511,-2.1582,-15.483,9.8989,11.27
-27.683,37.312,-35.921,21.241,81.492,-42.641,-18.816,-2.3994,39.855,40.799
-33.938,56.413,-45.118,3.3779,45.878,-53.765,-3.2757,-49.3,53.571,18.165
-38.962,8.5685,-60.161,-7.0943,82.359,-59.429,-9.9707,-8.3244,29.426,13.785
-42.102,18.478,-54.207,10.528,59.023,-64.044,-29.667,-24.24,44.141,19.344
-31.459,14.223,-36.921,-2.9032,50.568,-30.041,-3.2956,-27.03,36.909,55.447
-24.461,43.778,-43.697,5.1458,60.055,-35.355,-11.042,-27.241,8.0262,5.6809
-28.951,37.695,-33.968,-13.103,72.36,-4.7522,-15.174,-23.385,41.916,9.0048
-44.277,27.2,-35.524,16.79,57.908,-30.933,-39.373,-19.891,26.293,-0.23308
-20.724,10.945,-49.924,3.4871,91.688,-57.16,9.5953,7.3883,48.619,18.425
-24.456,33.73,-73.279,-28.039,86.145,-31.249,-14.977,-26.185,33.824,0.54193
-22.119,38.509,-59.503,24.813,76.57,-74.234,-32.812,-11.143,6.1029,2.4028
-47.458,28.337,-23.794,-6.1547,82.636,-57.191,-24.357,-19.767,38.207,23.446
-25.655,19.54,-61.509,1.4191,60.233,-32.029,-31.305,-23.028,12.047,-2.0061
-26.964,26.754,-34.538,27.531,62.719,-34.489,-5.3558,-5.381,33.855,13.085
-49.429,37.86,-50.361,-14.676,72.864,11.455,-1.0476,-23.416,23.259,19.925
-51.57,35.261,-61.129,33.588,58.849,-56.957,1.3208,-16.16,21.655,32.721
-22.925,32.881,-37.665,23.293,63.321,-53.52,-8.7691,-16.723,78.054,26.002
-42.765,56.188,-22.187,-18.479,86.701,-33.576,-33.147,-35.316,28.881,32.965
-12.736,37.596,-44.803,-13.098,60.904,-23.517,-25.281,-37.703,27.21,9.7651
-40.336,20.391,-21.807,11.073,50.445,-28.653,-29.95,-27.914,47.704,31.072
-24.637,42.389,-22.728,2.9591,69.653,-63.99,-9.3635,-30.659,55.82,27.785
-43.43,53.926,-28.417,20.343,78.954,-59.758,5.9422,-16.213,31.774,11.985
-24.211,19.149,-24.084,39.131,48.815,-53.027,-43.058,-16.277,35.532,17.423
-53.634,24.12,-38.086,13.915,49.452,-26.937,-23.57,-29.713,25.631,16.385
-26.08,29.968,-51.136,-12.255,78.274,-71.134,1.2908,-28.805,24.257,18.642
-37.372,23.379,-55.069,24.68,55.623,-59.471,-11.3,-23.581,60.991,30.741
-63.295,26.6,-56.598,11.021,81.992,-46.965,-7.1373,-11.207,30.279,-5.4065
-20.136,13.041,-40.045,12.772,56.747,-34.595,-23.849,-19.953,42.674,21.331
-30.205,12.448,-15.685,26.607,77.216,-47.474,-24.106,3.0721,22.339,16.728
-68.543,29.98,-59.498,13.861,67.952,-49.078,1.8375,-23.077,25.532,8.6232
-44.394,39.876,-49.108,27.616,75.267,-44.931,-8.7118,-12.678,36.207,28.288
-45.408,33.533,-39.398,25.483,96.488,-43.577,-38.379,2.0511,25.137,13.934
-66.72,24.092,-36.299,19.087,35.961,-30.66,-12.038,-40.101,29.298,18.581
-38.037,-6.055,-43.001,8.4738,88.394,-18.376,17.131,15.258,32.449,30.683
-59.035,22.524,-27.9,1.0806,82.23,-50.136,-20.087,-20.055,51.644,7.2575
-38.611,34.002,-51.385,14.133,69.321,-56.421,-31.281,-28.625,36.751,19.679
-58.471,28.294,-24.575,20.641,48.695,-34.201,-16.905,-31.985,37.628,-13.998
-10.952,19.53,-33.488,-3.9454,69.683,-37.548,12.806,-20.089,44.249,17.776
-42.748,22.93,-35.96,-0.15614,88.71,-46.464,19.602,-10.65,59.292,22.901
-38.616,44.148,-45.098,23.213,72.99,-44.375,-11.325,-21.997,52.1,23.03
-35.415,37.654,-16.809,4.9695,61.73,-25.254,-31.23,-36.14,28.63,18.75
-15.012,29.275,-46.834,2.6828,59.882,-32.39,1.571,-30.564,38.563,3.8369
-47.074,31.244,-33.91,-8.4106,74.953,-60.025,-9.1007,-37.604,38.498,28.705
-36.429,40.175,-58.171,7.2782,70.658,-30.499,5.6405,-29.751,59.425,42.822
-13.286,39.231,-14.97,7.3582,90.591,-12.815,-31.029,-10.632,24.54,23.424
-5.5792,27.955,-43.499,10.217,71.373,-27.446,-26.626,-20.151,37.258,-1.0793
-56.189,48.6,-45.871,23.731,56,-54.977,23.172,-37.594,54.957,7.73
-44.068,38.223,-47.709,15.807,84.906,-44.377,-11.348,-17.295,45.901,-3.6908
-32.961,13.053,-44.043,11.991,61.266,-40.311,15.331,-20.399,26.779,17.004
1.0033,49.813,-56.354,23.014,43.301,-33.137,-13.192,-44.521,29.775,24.468
-22.305,67.114,-31.277,-1.9796,87.989,-15.371,4.228,-32.759,62.687,44.447
-31.756,44.272,-35.812,-14.439,74.63,-49.307,-1.3068,-46.636,65.36,14.503
-28.838,-9.889,-38.475,2.3755,59.78,-47.24,9.4414,-21.046,41.264,40.411
-23.776,24.468,-18.463,6.7187,61.827,-49.593,-27.875,-35.554,27.362,13.968
-30.972,49.375,-26.724,6.1691,82.171,-52.972,-25.148,-35.129,44.966,18.493
-18.897,58.665,-55.359,11.473,69.298,-40.626,-21.621,-44.059,44.377,36.338
-29.363,21.499,-44.528,11.831,47.64,-45.545,-5.8382,-41.267,22.157,22.644
-48.726,-5.2059,-63.472,4.9116,56.92,-38.617,-19.217,-29.102,16.371,1.7799
-49.562,35.165,-13.283,-15.838,66.881,-40.098,13.215,-45.867,28.109,-12.815
-67.948,26.288,-48.633,0.99415,71.63,-51.992,-17.948,-40.433,22.962,29.762
-21.449,17.248,-62.256,7.4798,75.156,-58.767,-1.5032,-25.373,62.014,22.92
-51.61,13.483,-27.382,-5.2465,73.151,-32.074,17.388,-25.759,21.697,11.874
17.805,38.497,-30.743,-10.925,98.103,-25.79,-4.1174,-17.391,13.218,36.594
-40.211,39.024,-8.7944,9.4576,76.043,-18.844,-11.595,-27.062,32.746,18.287
-39.133,28.287,-29.247,4.8275,92.906,-47.851,-12.145,-19.989,46.706,33.472
-60.338,31.541,-15.205,34.626,80.054,-49.05,-37.321,-18.864,50.161,39.063
-0.94085,40.852,-55.697,27.51,64.304,-36.147,-3.0842,-26.212,7.7532,27.664
-24.72,32.701,-5.4279,12.547,86.611,-37.421,-17.003,-17.005,25.436,3.3415
-34.209,27.184,-49.95,19.733,83.785,-32.884,-52.834,-22.808,53.511,26.598
-10.732,32.476,-65.892,7.1885,77.401,-56.85,-10.195,-33.054,53.02,11.203
-12.688,22.187,-45.294,2.8622,55.486,-51.073,-4.8359,-44.378,26.175,10.647
-12.612,16.533,-42.955,23.52,68.518,-29.617,-16.942,-18.201,51.481,1.3089
-36.187,15.577,-34.062,18.052,73.372,-31.132,-6.4238,-17.973,27.478,20.022
-26.595,29.679,-47.932,12.783,75.414,-68.086,2.7278,-31.982,51.362,10.478
-50.905,13.721,-53.137,10.112,68.225,-69.132,-4.8009,-36.142,37.47,33.594
-31.058,6.4999,-32.089,-11.928,86.242,-30.169,13.544,-20.144,20.096,30.267
-37.709,19.281,-28.812,3.2212,65.683,-42.821,3.4656,-35.566,36.767,-11.573
-17.923,40.499,-20.026,-13.172,99.434,7.1674,-27.853,-24.507,45.176,-0.82359
-31.656,38.222,-61.19,31.041,69.354,-34.034,2.1234,-27.97,64.37,36.858
-58.751,31.334,-53.299,0.53793,99.076,-19.91,-36.226,-24.185,43.166,-15.274
-43.328,21.581,-13.854,7.3248,63.181,-41.524,-16.209,-41.011,25.678,26.88
-41.144,21.757,-38.253,29.909,58.437,-53.27,8.9477,-28.799,20.731,-3.3546
-42.856,32.316,-84.759,22.359,51.196,-61.373,6.1863,-49.863,29.903,17.555
-59.569,24.056,-46.583,18.883,58.437,-46.576,8.4066,-41.954,75.203,23.809
-10.706,50.337,-48.814,15.39,94.066,-45.133,-24.719,-26.913,43.68,3.5936
-32.687,29.304,-27.685,18.119,61.832,-40.865,-7.1001,-38.255,20.126,24.507
-57.708,10.513,-19.918,-9.0815,60.244,-45.55,5.4217,-48.519,35.301,4.2183
-36.325,12.811,-28.505,14.088,78.168,-38.663,-13.811,-21.299,33.533,-8.1677
-17.006,31.432,-41.226,6.5084,90.552,-71.79,9.1511,-27.128,40.375,0.43609
-39.02,55.308,-50.781,16.973,75.681,-36.626,4.8631,-41.526,36.692,29.644
-46.989,30.301,-60.858,18.002,85.153,-46.158,12.498,-23.58,28.376,24.887
-29.225,51.448,-38.205,5.6074,79.702,-64.345,-10.047,-48.188,23.096,27.24
-6.4417,20.509,-50.45,3.7009,53.264,-45.086,9.2817,-48.06,47.386,9.4549
-20.373,39.718,-50.795,22.497,57.864,-26.016,6.3585,-40.417,30.998,17.133
-8.7577,20.085,-28.216,23.041,84.382,-38.258,0.7846,-12.091,32.072,29.149
-45.335,51.619,-25.119,7.5186,91.629,-51.271,7.3254,-35.21,28.479,3.3259
-45.538,29.28,-38.936,10.787,76.176,-37.538,-21.242,-39.402,59.387,28.14
-43.964,18.386,-47.386,22.748,77.839,-39.686,-20.683,-26.563,63.14,28.762
-43.352,47.818,-47.442,23.429,68.218,-36.754,-4.311,-44.253,39.838,61.886
-3.1538,7.7827,-40.427,24.422,69.714,-34.834,-39.436,-24.061,46.077,29.776
-45.79,24.361,-45.282,27.477,62.134,-37.396,-15.976,-34.859,15.452,-4.208
-37.432,13.72,-75.869,6.0032,83.081,-37.426,7.4376,-27.065,41.187,20.23
-31.957,39.906,-61.046,10.109,80.57,-36.051,-37.943,-42.911,32.761,7.9288
-55.604,33.395,-22.221,1.1915,102.6,-49.049,-25.581,-29.164,19.45,6.49
-4.1897,45.29,-34.326,-16.612,87.176,-54.981,-27.64,-55.034,53.177,11.86
-28.893,20.483,-4.6109,22.809,76.723,-45.093,-27.117,-26.778,40.199,3.3676
-5.7646,30.742,-29.908,23.408,73.89,-49.048,0.68674,-28.576,33.918,9.2129
-33.19,36.789,-56.791,2.3524,82.365,-41.385,-17.557,-44.248,15.297,32.658
-64.715,24.239,-61.63,23.971,53.686,-32.563,-19.147,-50.506,56.35,20.393
-35.522,30.122,-57.165,39.707,87.975,-35.8,-20.36,-13.791,52.299,-13.778
-49.74,25.005,-27.372,8.4448,92.947,-51.137,19.797,-24.44,45.883,20.884
-38.26,46.191,-56.749,46.017,60.834,-69.645,-23.278,-43.812,14.475,19.925
-65.474,-4.7495,-30.235,-6.5686,66.722,-22.818,-19.522,-43.147,41.695,19.031
-4.0979,29.069,-37.968,23.023,75.207,-28.924,1.7919,-26.314,45.464,25.166
-3.7441,16.767,-73.927,20.576,107.84,-38.3,-7.9428,-1.9506,22.999,23.988
-23.991,22.001,-47.479,1.9268,97.125,-44.016,-3.0065,-25.093,46.935,2.4577
-30.98,41.32,-53.038,12.073,75.52,-54.963,16.671,-43.577,41.154,-2.7325
-25.313,42.126,-31.724,15.203,85.221,-68.952,6.6637,-37.701,10.112,53.717
-10.858,33.102,-51.403,24.131,68.535,-62.336,-22.3,-44.053,50.154,30.184
-58.294,9.5211,-19.868,17.369,70.538,-34.525,1.3559,-30.813,37.918,10.068
-22.804,28.44,-50.349,-8.6985,84.985,-6.3445,3.5073,-37.101,34.381,8.8629
-1.9832,21.989,-53.07,27.959,76.355,-31.204,-7.5359,-22.289,41.455,10.824
-49.02,35.393,-38.111,49.998,73.045,-54.237,-11.855,-26.547,27.263,19.549
-36.536,30.541,-43.706,3.8119,72.932,-59.869,-31.975,-54.941,28.768,4.2305
-42.283,18.575,-40.057,14.246,85.526,-68.555,3.5831,-30.178,29.14,2.4189
-42.895,14.408,-61.079,20.51,65.108,-54.655,-4.1724,-40.985,56.051,5.6127
-41.233,31.246,-25.25,12.987,57.01,-35.961,3.4731,-53.724,37.739,16.266
-4.3692,11.389,-32.224,24.083,69.801,-69.505,-4.3314,-30.738,33.436,5.6155
-35.014,-3.9751,-64.412,8.7907,54.669,-54.722,-13.537,-47.513,31.928,-11.84
-21.377,28.69,-36.288,0.82652,104.16,-38.31,-17.023,-26.804,33.518,18.196
-65.339,20.879,-33.992,-6.4859,65.501,-37.592,-10.644,-61.476,60.298,19.927
-33.43,36.539,-33.65,-5.1569,87.262,-34.983,-23.905,-49.433,33.477,44.778
-27.799,51.689,-5.0665,23.441,82.202,-14.349,-10.96,-35.636,42.965,15.843
-11.052,13.713,-46.462,-0.91483,67.429,-33.756,-8.4311,-47.696,48.432,22.558
-42.431,25.277,-25.578,10.812,80.075,-33.304,-4.0702,-36.724,17.539,21.724
-24.13,50.192,-77.518,23.654,73.396,-21.396,-30.187,-48.325,22.216,15.751
-36.736,11.27,-36.119,19.654,74.201,-56.77,-23.916,-37.971,55.979,18.691
-14.873,30.239,-46.497,1.2442,72.29,-62.42,-18.199,-57.59,26.307,50.14
-26.538,21.23,-45.057,28.074,76.88,-33.344,9.1829,-25.206,32.92,-2.5388
-29.94,15.606,-37.469,21.843,76.601,-40.102,-4.5324,-29.658,38.038,-11.935
-25.417,2.9634,-55.121,31.039,70.071,-46.64,24.269,-21.684,28.955,34.202
-47.239,30.481,-34.439,16.115,81.826,-47.059,25.432,-36.232,34.018,27.294
-26.174,22.945,-35.312,-2.908,75.775,-58.357,-41.156,-58.638,27.467,39.722
-42.075,38.067,-27.006,8.6071,106.41,-38.993,16.219,-24.279,16.671,27.533
-39.441,33.804,-69.865,34.186,70.713,-29.553,-16.417,-39.146,40.655,13.145
-26.655,42.473,-50.019,36.707,69.021,-24.703,-21.131,-39.368,34.918,-34.81
-32.455,9.5694,-37.479,13.646,103,-29.179,-2.5005,-10.98,24.906,-16.996
-22.359,12.766,-41.487,29.813,58.826,-47.048,-0.37516,-40.044,52.945,18.916
-13.161,32.897,-73.388,24.022,86.14,-38.331,-26.502,-34.357,7.7707,31.351
-32.614,11.754,-46.92,27.362,100.86,-40.408,-9.0478,-10.565,38.941,9.9961
-30.718,26.702,-40.637,12.917,86.461,-37.5,-13.608,-37.653,46.95,24.657
-35.709,23.179,-51.347,43.954,52.735,-39.682,-36.007,-46.434,31.467,-6.0985
-57.05,27.968,-12.736,28.58,66.398,-29.686,18.77,-39.861,54.673,8.6418
-34.171,15.164,-49.191,10.957,89.562,-22.385,6.0239,-26.245,20.292,16.797
-42.209,32.001,-38.411,14.759,62.203,-44.36,1.0099,-56.808,17.159,15.219
-24.332,21.777,-46.347,5.9714,99.077,-36.769,1.3628,-28.501,20.974,45.301
-38.293,36.95,-16.38,26.139,80.26,-45.889,-1.1287,-39.994,46.996,36.471
-23.152,32.511,-55.645,1.399,65.333,-58.808,-15.699,-67.757,24.505,30.013
-30.28,19.314,-29.505,52.472,63.166,-52.227,20.538,-26.681,44.177,21.432
-21.901,-0.22825,-40.06,6.6946,72.741,-52.19,-18.31,-43.326,33.699,20.144
-43.122,-10.748,-55.955,10.451,70.789,-29.797,-33.455,-39.245,43.981,7.3199
-21.604,20.873,-34.403,18.122,101.24,-41.755,-8.2097,-21.403,33.655,19.226
-42.431,17.339,-44.736,25.428,90.863,-24.225,-13.525,-24.339,43.481,23.328
-64.498,20.052,-68.61,13.904,76.536,-13.663,-5.085,-42.942,45.093,-6.9443
-25.409,64.515,-55.89,4.1141,88.455,-8.8542,-4.8481,-55,23.234,23.517
-36.882,43.87,-34.84,-4.9977,84.271,-23.863,-15.249,-59.158,46.334,17.469
-36.506,12.513,-46.228,12.195,93.708,-51.76,19.986,-26.805,34.115,23.365
-50.372,19.827,-50.69,5.3635,84.176,-22.838,11.745,-40.212,70.311,-2.2794
-30.009,38.84,-54.44,21.676,55.588,-53.659,10.447,-64.422,48.679,37.962
-26.272,39.502,-40.239,9.2904,79.889,-86.743,-10.607,-58.226,4.2709,-2.963
-44.221,34.919,-49.744,18.688,82.316,-44.183,-10.752,-45.325,38.342,-3.5501
-48.716,33.219,-50.471,14.825,78.04,-35.26,-9.4442,-50.087,44.016,20.196
-45.08,23.647,-34.698,31.008,96.014,-50.446,-2.6854,-22.174,45.968,4.8324
-24.036,49.539,-43.174,4.5506,98.881,-34.686,21.848,-40.373,48.182,12.261
-41.333,45.64,-48.793,50.114,85.102,-36.964,-4.2024,-27.9,33.394,38.161
-42.839,50.586,-42.142,21.137,95.095,-56.004,-0.79906,-40.88,6.8018,13.949
-28.473,34.156,-44.419,21.384,84.011,-57.23,-14.39,-44.139,45.598,21.039
-63.208,34.73,-71.154,16.616,79.205,-36.107,-1.1382,-49.473,26.954,11.967
-34.544,27.341,-31.925,16.513,77.644,-38.445,-10.897,-44.424,20.007,8.1279
-52.197,10.656,-29.303,12.278,78.351,-32.916,-2.1735,-39.347,27.511,26.2
-45.628,33.597,-39,26.048,61.611,-26.363,-33.953,-57.724,40.151,14.836
-11.016,18.242,-42.428,21.918,66.468,-46.155,-35.605,-50.324,51.855,24.199
-16.588,42.592,-31.58,1.0706,91.727,-12.09,7.0576,-43.739,48.214,37.961
-22.118,29.082,-54.429,30.082,77.279,-18.938,-23.65,-37.392,52.284,13.353
-34.886,17.427,-51.392,6.6205,86.211,-19.316,-11.808,-39.314,37.54,33.448
-45.525,18.722,-63.954,25.811,64.228,-40.608,-30.016,-51.155,32.291,-4.5823
-23.672,35.638,-8.2447,38.877,83.734,-57.634,-15.423,-33.353,42.108,25.148
-46.541,29.165,-21.082,-4.5867,98.094,-38.751,-10.58,-43.869,29.644,-2.0015
-43.245,27.222,-38.209,-0.70808,73.918,-48.363,-6.6585,-61.275,28.195,25.731
-38.274,40.37,-60.673,30.986,78.242,-35.993,4.6173,-40.818,21.379,11.01
-65.201,21.181,-38.725,19.777,77.287,-37.97,-8.2701,-44.218,38.631,8.4164
-33.377,13.167,-55.772,23.418,59.377,-52.733,-14.777,-54.323,49.655,42.639
0.98174,41.826,-36.322,9.7433,96.31,-51.973,10.522,-38.589,38.216,28.535
-50.835,27.509,-17.295,9.6209,75.721,-49.277,19.461,-51.47,63.861,27.954
-46.146,24.342,-46.042,18.185,78.397,-61.932,10.406,-45.2,26.533,15.759
-42.787,50.971,-38.054,26.99,92.739,-32.926,25.549,-34.043,31.645,24.207
-31.668,30.754,-31.003,4.5489,103.26,-45.027,-18.219,-37.134,33.285,13.118
-16.363,34.569,-58.989,24.035,90.456,-39.164,-13.643,-35.287,43.561,16.378
-35.934,27.041,-32.53,-6.3352,91.198,-62.529,27.14,-48.593,38.992,25.742
-60.363,34.199,-36.613,30.544,74.108,-66.248,-17.015,-51.203,16.529,21.593
-40.292,40.07,-35.436,25.567,88.288,-55.237,4.3758,-39.153,54.629,-19.019
-48.795,29.736,-34.804,20.081,105.67,-35.361,-12.191,-25.754,30.931,35.033
-56.758,15.965,-60.954,33.242,83.229,-51.087,1.2236,-31.066,27.605,38.853
-25.692,42.27,-58.159,6.9943,114.35,-51.073,-9.8153,-31.602,-0.5375,5.7399
-51.726,40.278,-51.359,35.49,88.647,-65.992,41.472,-31.089,22.104,10.319
-51.452,25.714,-35.746,-4.1762,93.375,-46.131,8.5247,-47.745,54.135,27.031
-16.803,54.422,-35.967,-2.224,80.543,-65.493,-0.72327,-69.982,48.767,24.226
-44.238,46.726,-24.627,18.95,80.289,-50.451,-32.157,-59.084,47.855,46.722
-30.203,5.9485,-24.531,5.8909,87.159,-36.173,-8.0064,-35.606,36.725,39.071
-35.825,23.894,-41.759,55.771,61.884,-27.169,-12.465,-33.306,52.954,26.423
0.77746,8.3504,-49.544,19.926,63.199,-68.75,-7.9471,-49.034,45.655,16.137
-36.833,12.67,-31.491,8.6355,65.412,-50.131,8.5699,-54.298,49.466,22.839
-18.876,36.713,-37.275,49.187,72.174,-50.322,-29.917,-37.96,32.231,-4.5859
-13.462,14.336,-68.309,30.322,90.576,-20.26,11.657,-16.52,45.751,17.391
-40.394,22.363,-34.732,14.06,89.456,-39.142,-3.355,-36.286,28.521,0.81639
-29.528,29.395,-35.474,27.615,76.265,-45.306,-4.8894,-41.978,44.635,1.0536
-64.233,18.786,-14.837,21.032,80.413,-48.906,-33.183,-45.208,17.468,22.754
-40.678,30.562,-14.518,20.087,73.163,-40.118,-25.866,-52.944,58.187,14.538
-34.911,7.7318,-38.528,35.749,106.33,-53.874,-11.36,-6.2646,19.708,-8.2268
-35.426,18.208,-33.341,28.223,94.324,-37.803,-27.35,-25.958,30.167,27.125
-4.555,20.375,-47.393,8.5593,93.416,-54.077,-1.0561,-35.922,29.219,30.777
-49.391,35.207,-40.484,-5.2253,101.47,-38.616,-9.2389,-47.751,38.123,-2.5622
-52.253,21.424,-52.008,21.581,88.901,-48.452,-6.8535,-37.554,38.859,20.41
-40.884,28.776,-50.786,42.335,82.064,-66.169,-4.898,-34.697,34.822,21.898
-54.543,33.575,-34.741,34.543,92.05,-60.819,0.39512,-32.612,42.681,-2.4482
-36.94,35.029,-67.772,12.43,84.815,-44.093,-29.335,-54.179,27.148,30.322
1.5006,30.642,-63.587,2.5463,106.47,-52.507,-10.771,-36.443,50.234,10.897
-36.045,31.959,-45.905,16.348,94.074,-66.97,-7.5465,-42.506,36.05,11.222
-31.376,46.457,-42.168,35.064,91.2,-58.876,-23.629,-40.648,41.103,14.952
-49.465,29.576,-49.15,25.232,93.5,-62.792,-20.65,-39.184,29.278,14.767
-2.0209,18.637,-29.741,28.838,78.99,-48.911,-15.868,-34.633,54.705,-5.3796
-34.753,18.692,-39.463,21.347,84.472,-24.124,-0.86701,-32.44,42.013,-1.5471
